Date Time,TempA,TempB,TempC,IntensityA,IntensityB,IntensityC
11/6/2015 10:15,27.764,27.272,25.805,15155.7,22044.6,14466.8
11/6/2015 10:30,27.764,27.272,25.805,38578,30311.3,16533.4
11/6/2015 10:45,27.862,27.468,26,20666.8,20666.8,24800.2
11/6/2015 11:00,28.06,27.567,26.195,38578,20666.8,21355.7
11/6/2015 11:15,28.258,27.764,26.195,37200.2,14466.8,13777.9
11/6/2015 11:30,28.258,27.764,26.292,44089.2,17222.3,14466.8
11/6/2015 11:45,28.258,27.862,26.292,41333.6,15844.5,10677.8
11/6/2015 12:00,28.456,28.06,26.292,7233.4,14466.8,3272.2
11/6/2015 12:15,28.655,28.159,26.292,44089.2,23422.4,14466.8
11/6/2015 12:30,28.754,28.357,26.39,42711.4,20666.8,13777.9
11/6/2015 12:45,28.853,28.456,26.39,39955.8,31689.1,11022.3
11/6/2015 13:00,28.754,28.357,26.39,6200,3961.1,4994.5
11/6/2015 13:15,28.853,28.357,26.39,33066.9,8611.2,6200
11/6/2015 13:30,28.754,28.258,26.39,9644.5,4822.3,8266.7
11/6/2015 13:45,28.655,28.258,26.39,14466.8,3961.1,6544.5
11/6/2015 14:00,28.655,28.159,26.292,30311.3,3788.9,5166.7
11/6/2015 14:15,28.456,28.06,26.292,26178,3788.9,4477.8
11/6/2015 14:30,28.357,27.961,26.292,24800.2,6200,5511.1
11/6/2015 14:45,28.159,27.764,26.292,8611.2,5166.7,6200
11/6/2015 15:00,27.961,27.665,26.292,4305.6,1980.6,3444.5
11/6/2015 15:15,27.862,27.468,26.292,6544.5,2238.9,8611.2
11/6/2015 15:30,27.764,27.37,26.39,9300.1,3100,21355.7
11/6/2015 15:45,27.665,27.37,25.805,5166.7,2152.8,4650
11/6/2015 16:00,27.567,27.272,26,4994.5,1808.3,8266.7
11/6/2015 16:15,27.468,27.173,26,4133.4,1808.3,31689.1
11/6/2015 16:30,27.272,27.272,26,2927.8,1808.3,5511.1
11/6/2015 16:45,27.173,27.173,26,1808.3,3961.1,2927.8
11/6/2015 17:00,27.075,27.075,25.902,1636.1,1044.1,1550
11/6/2015 17:15,26.977,26.977,25.902,764.2,473.6,731.9
11/6/2015 17:30,26.879,26.879,25.805,376.7,236.8,376.7
11/6/2015 17:45,26.781,26.879,25.708,183,107.6,161.5
11/6/2015 18:00,26.683,26.781,25.708,32.3,21.5,32.3
11/6/2015 18:15,26.585,26.683,25.708,0,0,0
11/6/2015 18:30,26.585,26.683,25.61,0,0,0
11/6/2015 18:45,26.488,26.683,25.61,0,0,0
11/6/2015 19:00,26.39,26.585,25.61,0,0,0
11/6/2015 19:15,26.292,26.585,25.513,0,0,0
11/6/2015 19:30,26.292,26.488,25.513,0,0,0
11/6/2015 19:45,26.195,26.488,25.61,0,0,0
11/6/2015 20:00,26.195,26.39,25.513,0,0,0
11/6/2015 20:15,26.097,26.39,25.513,0,0,0
11/6/2015 20:30,26,26.292,25.513,0,0,0
11/6/2015 20:45,26,26.292,25.416,0,0,0
11/6/2015 21:00,25.902,26.195,25.416,0,0,0
11/6/2015 21:15,25.805,26.195,25.416,0,0,0
11/6/2015 21:30,25.805,26.195,25.416,0,0,0
11/6/2015 21:45,25.708,26.097,25.416,0,0,0
11/6/2015 22:00,25.708,26.097,25.319,0,0,0
11/6/2015 22:15,25.708,26.097,25.416,0,0,0
11/6/2015 22:30,25.61,26,25.416,0,0,0
11/6/2015 22:45,25.61,26,25.416,0,0,0
11/6/2015 23:00,25.61,26,25.416,0,0,0
11/6/2015 23:15,25.513,25.902,25.319,0,0,0
11/6/2015 23:30,25.416,25.902,25.319,0,0,0
11/6/2015 23:45,25.416,25.902,25.319,0,0,0
11/7/2015 0:00,25.416,25.805,25.319,0,0,0
11/7/2015 0:15,25.319,25.805,25.319,0,0,0
11/7/2015 0:30,25.319,25.805,25.319,0,0,0
11/7/2015 0:45,25.319,25.805,25.319,0,0,0
11/7/2015 1:00,25.319,25.708,25.222,0,0,0
11/7/2015 1:15,25.222,25.708,25.319,0,0,0
11/7/2015 1:30,25.222,25.708,25.222,0,0,0
11/7/2015 1:45,25.222,25.708,25.222,0,0,0
11/7/2015 2:00,25.125,25.708,25.222,0,0,0
11/7/2015 2:15,25.125,25.61,25.222,0,0,0
11/7/2015 2:30,25.125,25.61,25.222,0,0,0
11/7/2015 2:45,25.125,25.61,25.222,0,0,0
11/7/2015 3:00,25.125,25.61,25.222,0,0,0
11/7/2015 3:15,25.028,25.61,25.222,0,0,0
11/7/2015 3:30,25.028,25.513,25.125,0,0,0
11/7/2015 3:45,24.931,25.513,25.125,0,0,0
11/7/2015 4:00,24.931,25.513,25.125,0,0,0
11/7/2015 4:15,24.931,25.513,25.222,0,0,0
11/7/2015 4:30,24.931,25.513,25.222,0,0,0
11/7/2015 4:45,24.931,25.513,25.222,0,0,0
11/7/2015 5:00,24.931,25.513,25.222,0,0,0
11/7/2015 5:15,24.835,25.416,25.125,0,0,0
11/7/2015 5:30,24.835,25.416,25.222,0,0,0
11/7/2015 5:45,24.835,25.319,25.222,0,0,0
11/7/2015 6:00,24.738,25.416,25.028,0,0,0
11/7/2015 6:15,24.738,25.319,25.125,0,0,0
11/7/2015 6:30,24.738,25.319,25.222,107.6,64.6,86.1
11/7/2015 6:45,24.738,25.319,25.222,279.9,183,226
11/7/2015 7:00,24.738,25.319,25.222,516.7,301.4,398.3
11/7/2015 7:15,24.738,25.319,25.222,1894.5,1227.1,1550
11/7/2015 7:30,24.738,25.319,25.222,1636.1,979.5,1302.4
11/7/2015 7:45,24.738,25.319,25.319,3444.5,1980.6,2669.5
11/7/2015 8:00,24.738,25.319,25.319,4650,3272.2,3788.9
11/7/2015 8:15,24.835,25.416,25.319,5166.7,3272.2,4133.4
11/7/2015 8:30,24.738,25.416,25.319,958,678.1,796.5
11/7/2015 8:45,24.835,25.416,25.513,3100,1722.2,2583.4
11/7/2015 9:00,24.835,25.416,25.513,4477.8,3272.2,3788.9
11/7/2015 9:15,24.835,25.513,25.61,5511.1,4477.8,5338.9
11/7/2015 9:30,24.931,25.513,25.61,16533.4,9644.5,11711.2
11/7/2015 9:45,25.028,25.61,25.805,10333.4,7233.4,8266.7
11/7/2015 10:00,25.125,25.708,25.805,33066.9,24800.2,18600.1
11/7/2015 10:15,25.028,25.708,25.805,7233.4,6544.5,4650
11/7/2015 10:30,25.028,25.61,25.805,6544.5,11711.2,4650
11/7/2015 10:45,24.835,25.708,25.61,5511.1,7577.8,6544.5
11/7/2015 11:00,24.835,25.61,25.513,3961.1,9644.5,10333.4
11/7/2015 11:15,24.931,25.61,25.61,4822.3,11022.3,11711.2
11/7/2015 11:30,25.028,25.61,25.61,6200,5166.7,5166.7
11/7/2015 11:45,25.125,25.708,25.708,6200,11022.3,12400.1
11/7/2015 12:00,25.222,25.708,25.902,4822.3,12400.1,13089
11/7/2015 12:15,25.222,25.805,25.902,7577.8,1980.6,5166.7
11/7/2015 12:30,25.319,25.805,26,14466.8,3100,9300.1
11/7/2015 12:45,25.319,25.319,26,20666.8,4822.3,12400.1
11/7/2015 13:00,25.416,25.222,26.097,15844.5,4477.8,9300.1
11/7/2015 13:15,25.416,25.125,26,10677.8,914.9,5511.1
11/7/2015 13:30,25.513,25.222,26.097,13089,635.1,7233.4
11/7/2015 13:45,25.513,25.319,26.097,15155.7,8266.7,7233.4
11/7/2015 14:00,25.513,25.416,26.195,13777.9,6544.5,8611.2
11/7/2015 14:15,25.319,25.319,26,10333.4,5166.7,6544.5
11/7/2015 14:30,25.513,25.319,25.805,13089,8266.7,8611.2
11/7/2015 14:45,25.513,25.416,25.805,10333.4,5338.9,6200
11/7/2015 15:00,25.513,25.416,25.805,11022.3,3272.2,34444.7
11/7/2015 15:15,25.513,25.416,25.805,7577.8,2583.4,8611.2
11/7/2015 15:30,25.513,25.319,25.805,5338.9,2066.7,12400.1
11/7/2015 15:45,25.416,25.028,25.708,7233.4,2927.8,44089.2
11/7/2015 16:00,25.416,24.931,26,3444.5,1980.6,14466.8
11/7/2015 16:15,25.416,24.931,26,4822.3,2755.6,39955.8
11/7/2015 16:30,25.513,25.028,26,3961.1,2755.6,5166.7
11/7/2015 16:45,25.513,25.028,25.902,1980.6,1044.1,2238.9
11/7/2015 17:00,25.513,25.028,25.902,1463.9,731.9,1270.1
11/7/2015 17:15,25.513,25.125,25.902,914.9,441.3,764.2
11/7/2015 17:30,25.513,25.125,25.902,279.9,139.9,258.3
11/7/2015 17:45,25.513,25.222,25.902,183,86.1,204.5
11/7/2015 18:00,25.513,25.222,25.902,21.5,10.8,21.5
11/7/2015 18:15,25.513,25.319,25.902,0,0,0
11/7/2015 18:30,25.513,25.319,25.902,0,0,0
11/7/2015 18:45,25.513,25.319,25.902,0,0,0
11/7/2015 19:00,25.513,25.416,25.902,0,0,0
11/7/2015 19:15,25.513,25.416,25.805,0,0,0
11/7/2015 19:30,25.513,25.416,25.902,0,0,0
11/7/2015 19:45,25.513,25.416,25.805,0,0,0
11/7/2015 20:00,25.513,25.416,25.805,0,0,0
11/7/2015 20:15,25.513,25.416,25.805,0,0,0
11/7/2015 20:30,25.513,25.416,25.805,0,0,0
11/7/2015 20:45,25.513,25.416,25.902,0,0,0
11/7/2015 21:00,25.513,25.416,25.805,0,0,0
11/7/2015 21:15,25.416,25.513,25.805,0,0,0
11/7/2015 21:30,25.416,25.513,25.902,0,0,0
11/7/2015 21:45,25.416,25.513,25.805,0,0,0
11/7/2015 22:00,25.416,25.513,25.902,0,0,0
11/7/2015 22:15,25.416,25.513,25.805,0,0,0
11/7/2015 22:30,25.416,25.513,25.805,0,0,0
11/7/2015 22:45,25.416,25.513,25.805,0,0,0
11/7/2015 23:00,25.416,25.513,25.805,0,0,0
11/7/2015 23:15,25.416,25.513,25.902,0,0,0
11/7/2015 23:30,25.416,25.513,25.902,0,0,0
11/7/2015 23:45,25.416,25.513,25.902,0,0,0
11/8/2015 0:00,25.416,25.513,25.805,0,0,0
11/8/2015 0:15,25.416,25.513,25.902,0,0,0
11/8/2015 0:30,25.416,25.513,25.902,0,0,0
11/8/2015 0:45,25.416,25.513,25.805,0,0,0
11/8/2015 1:00,25.416,25.513,25.805,0,0,0
11/8/2015 1:15,25.319,25.513,25.805,0,0,0
11/8/2015 1:30,25.319,25.416,25.805,0,0,0
11/8/2015 1:45,25.319,25.416,25.805,0,0,0
11/8/2015 2:00,25.319,25.416,25.805,0,0,0
11/8/2015 2:15,25.319,25.416,25.708,0,0,0
11/8/2015 2:30,25.319,25.416,25.708,0,0,0
11/8/2015 2:45,25.222,25.416,25.708,0,0,0
11/8/2015 3:00,25.222,25.319,25.708,0,0,0
11/8/2015 3:15,25.222,25.319,25.708,0,0,0
11/8/2015 3:30,25.222,25.319,25.708,0,0,0
11/8/2015 3:45,25.222,25.319,25.708,0,0,0
11/8/2015 4:00,25.222,25.319,25.708,0,0,0
11/8/2015 4:15,25.222,25.319,25.61,0,0,0
11/8/2015 4:30,25.222,25.319,25.708,0,0,0
11/8/2015 4:45,25.222,25.319,25.61,0,0,0
11/8/2015 5:00,25.222,25.319,25.61,0,0,0
11/8/2015 5:15,25.125,25.319,25.61,0,0,0
11/8/2015 5:30,25.125,25.319,25.61,0,0,0
11/8/2015 5:45,25.125,25.319,25.61,0,0,0
11/8/2015 6:00,25.125,25.319,25.61,0,0,0
11/8/2015 6:15,25.125,25.319,25.61,0,0,0
11/8/2015 6:30,25.125,25.319,25.61,21.5,10.8,21.5
11/8/2015 6:45,25.125,25.319,25.61,193.8,96.9,150.7
11/8/2015 7:00,25.125,25.319,25.61,559.7,301.4,635.1
11/8/2015 7:15,25.028,25.319,25.61,914.9,462.9,839.6
11/8/2015 7:30,25.028,25.319,25.61,1227.1,731.9,1280.9
11/8/2015 7:45,25.125,25.319,25.61,1722.2,1044.1,1980.6
11/8/2015 8:00,25.125,25.319,25.61,3444.5,2411.1,3788.9
11/8/2015 8:15,25.125,25.319,25.61,3272.2,4650,4650
11/8/2015 8:30,25.125,25.416,25.61,3444.5,5166.7,5166.7
11/8/2015 8:45,25.222,25.513,25.708,9300.1,3100,4305.6
11/8/2015 9:00,25.513,25.513,25.805,49600.3,12400.1,9644.5
11/8/2015 9:15,25.416,25.61,25.805,7233.4,3788.9,5166.7
11/8/2015 9:30,25.513,25.708,25.902,5511.1,5166.7,3961.1
11/8/2015 9:45,25.708,25.805,26.097,9300.1,3961.1,6544.5
11/8/2015 10:00,25.902,25.805,26.195,30311.3,7577.8,17911.2
11/8/2015 10:15,26,26,26.292,14466.8,8611.2,9300.1
11/8/2015 10:30,25.902,26,26.292,28933.5,9300.1,18600.1
11/8/2015 10:45,26.097,26.097,26.292,24800.2,7577.8,18600.1
11/8/2015 11:00,26.097,26.195,26.39,27555.7,9644.5,13777.9
11/8/2015 11:15,26.195,26.195,26.488,39955.8,21355.7,30311.3
11/8/2015 11:30,26.195,26.292,26.488,9300.1,4305.6,6544.5
11/8/2015 11:45,26.292,26.39,26.585,49600.3,20666.8,17222.3
11/8/2015 12:00,26.39,26.488,26.585,38578,16533.4,12400.1
11/8/2015 12:15,26.488,26.488,26.585,35822.5,12400.1,8611.2
11/8/2015 12:30,26.585,26.585,26.683,5166.7,2583.4,3100
11/8/2015 12:45,26.585,26.683,26.683,23422.4,15844.5,11711.2
11/8/2015 13:00,26.683,26.781,26.683,37200.2,27555.7,10333.4
11/8/2015 13:15,26.683,26.683,26.683,14466.8,7577.8,7233.4
11/8/2015 13:30,26.781,26.781,26.781,37200.2,7577.8,8266.7
11/8/2015 13:45,26.781,26.781,26.781,24800.2,8611.2,12400.1
11/8/2015 14:00,26.781,26.781,26.781,23422.4,5166.7,8611.2
11/8/2015 14:15,26.781,26.683,26.781,13777.9,5338.9,7233.4
11/8/2015 14:30,26.781,26.683,26.781,5511.1,2927.8,5166.7
11/8/2015 14:45,26.585,26.585,26.781,23422.4,5166.7,7233.4
11/8/2015 15:00,26.585,26.585,26.879,8266.7,3961.1,10333.4
11/8/2015 15:15,26.488,26.488,26.879,7233.4,2927.8,5166.7
11/8/2015 15:30,26.488,26.488,26.879,3961.1,1980.6,3100
11/8/2015 15:45,26.39,26.39,26.781,4994.5,2583.4,4650
11/8/2015 16:00,26.292,26.39,26.781,7233.4,3444.5,12400.1
11/8/2015 16:15,26.195,26.292,26.683,2755.6,1270.1,2927.8
11/8/2015 16:30,26.097,26.195,26.683,3100,1377.8,2927.8
11/8/2015 16:45,26.097,26.195,26.585,613.5,312.2,613.5
11/8/2015 17:00,26,26.097,26.585,1022.6,430.6,688.9
11/8/2015 17:15,26,26.097,26.488,1377.8,613.5,1248.6
11/8/2015 17:30,25.902,26,26.488,936.5,473.6,785.8
11/8/2015 17:45,25.902,26,26.488,226,107.6,172.2
11/8/2015 18:00,25.805,25.902,26.39,118.4,53.8,75.3
11/8/2015 18:15,25.805,25.902,26.39,0,0,0
11/8/2015 18:30,25.708,25.902,26.292,0,0,0
11/8/2015 18:45,25.708,25.805,26.292,0,0,0
11/8/2015 19:00,25.708,25.805,26.292,0,0,0
11/8/2015 19:15,25.61,25.805,26.195,0,0,0
11/8/2015 19:30,25.61,25.708,26.195,0,0,0
11/8/2015 19:45,25.61,25.708,26.195,0,0,0
11/8/2015 20:00,25.513,25.708,26.097,0,0,0
11/8/2015 20:15,25.513,25.61,26.097,0,0,0
11/8/2015 20:30,25.513,25.61,26.097,0,0,0
11/8/2015 20:45,25.513,25.61,26.097,0,0,0
11/8/2015 21:00,25.416,25.61,26,0,0,0
11/8/2015 21:15,25.416,25.61,26,0,0,0
11/8/2015 21:30,25.416,25.513,26,0,0,0
11/8/2015 21:45,25.416,25.61,26,0,0,0
11/8/2015 22:00,25.416,25.61,26,0,0,0
11/8/2015 22:15,25.416,25.61,26,0,0,0
11/8/2015 22:30,25.416,25.513,26,0,0,0
11/8/2015 22:45,25.416,25.513,26,0,0,0
11/8/2015 23:00,25.416,25.513,26,0,0,0
11/8/2015 23:15,25.416,25.513,26,0,0,0
11/8/2015 23:30,25.416,25.513,25.902,0,0,0
11/8/2015 23:45,25.416,25.513,25.902,0,0,0
11/9/2015 0:00,25.416,25.513,25.902,0,0,0
11/9/2015 0:15,25.319,25.513,25.902,0,0,0
11/9/2015 0:30,25.416,25.513,25.902,0,0,0
11/9/2015 0:45,25.416,25.513,25.902,0,0,0
11/9/2015 1:00,25.416,25.513,25.902,0,0,0
11/9/2015 1:15,25.319,25.513,25.902,0,0,0
11/9/2015 1:30,25.319,25.513,25.902,0,0,0
11/9/2015 1:45,25.319,25.513,25.902,0,0,0
11/9/2015 2:00,25.319,25.513,25.902,0,0,0
11/9/2015 2:15,25.319,25.513,25.902,0,0,0
11/9/2015 2:30,25.319,25.513,25.902,0,0,0
11/9/2015 2:45,25.319,25.513,25.805,0,0,0
11/9/2015 3:00,25.319,25.513,25.805,0,0,0
11/9/2015 3:15,25.222,25.513,25.805,0,0,0
11/9/2015 3:30,25.222,25.513,25.805,0,0,0
11/9/2015 3:45,25.222,25.513,25.805,0,0,0
11/9/2015 4:00,25.222,25.513,25.805,0,0,0
11/9/2015 4:15,25.222,25.513,25.805,0,0,0
11/9/2015 4:30,25.222,25.513,25.805,0,0,0
11/9/2015 4:45,25.222,25.513,25.805,0,0,0
11/9/2015 5:00,25.222,25.416,25.805,0,0,0
11/9/2015 5:15,25.222,25.416,25.805,0,0,0
11/9/2015 5:30,25.125,25.416,25.805,0,0,0
11/9/2015 5:45,25.125,25.416,25.708,0,0,0
11/9/2015 6:00,25.125,25.416,25.708,0,0,0
11/9/2015 6:15,25.125,25.416,25.708,0,0,0
11/9/2015 6:30,25.125,25.416,25.708,53.8,21.5,32.3
11/9/2015 6:45,25.125,25.416,25.708,387.5,172.2,301.4
11/9/2015 7:00,25.125,25.416,25.708,1087.2,516.7,807.3
11/9/2015 7:15,25.125,25.416,25.708,1894.5,947.2,1463.9
11/9/2015 7:30,25.125,25.416,25.708,2325,1151.7,2325
11/9/2015 7:45,25.125,25.416,25.708,3100,1636.1,2669.5
11/9/2015 8:00,25.125,25.416,25.708,2411.1,1377.8,2238.9
11/9/2015 8:15,25.125,25.416,25.708,2927.8,4650,3961.1
11/9/2015 8:30,25.222,25.513,25.805,5511.1,5338.9,5166.7
11/9/2015 8:45,25.222,25.513,25.805,3616.7,1636.1,2755.6
11/9/2015 9:00,25.416,25.61,25.902,8266.7,4133.4,5166.7
11/9/2015 9:15,25.416,25.61,25.902,5511.1,3272.2,4994.5
11/9/2015 9:30,25.61,25.708,26,19289,6544.5,17911.2
11/9/2015 9:45,25.708,25.805,26.097,23422.4,15844.5,18600.1
11/9/2015 10:00,25.902,25.902,26.195,33066.9,11022.3,31689.1
11/9/2015 10:15,26.195,26.097,26.585,33066.9,9644.5,26178
11/9/2015 10:30,26.097,26.097,26.39,39955.8,9644.5,22044.6
11/9/2015 10:45,26.195,26,26.39,35822.5,8266.7,20666.8
11/9/2015 11:00,26.195,25.902,26.488,14466.8,5338.9,17911.2
11/9/2015 11:15,26.292,25.902,26.488,37200.2,12400.1,24800.2
11/9/2015 11:30,26.292,25.902,26.488,30311.3,10677.8,22044.6
11/9/2015 11:45,26.39,25.902,26.585,28933.5,17222.3,21355.7
11/9/2015 12:00,26.292,25.902,26.585,8266.7,4477.8,6544.5
11/9/2015 12:15,26.292,25.902,26.585,30311.3,13089,9644.5
11/9/2015 12:30,26.39,26,26.585,12400.1,6544.5,7577.8
11/9/2015 12:45,26.292,26,26.585,5166.7,2325,3616.7
11/9/2015 13:00,26.585,26.195,26.683,34444.7,13777.9,10333.4
11/9/2015 13:15,26.683,26.195,26.683,39955.8,12400.1,8266.7
11/9/2015 13:30,26.683,26.292,26.781,41333.6,11711.2,13777.9
11/9/2015 13:45,26.781,26.292,26.781,35822.5,7577.8,11022.3
11/9/2015 14:00,26.781,26.39,26.879,4477.8,2152.8,3444.5
11/9/2015 14:15,26.781,26.39,26.879,5338.9,2497.2,4305.6
11/9/2015 14:30,26.683,26.39,26.879,6200,5511.1,5511.1
11/9/2015 14:45,26.683,26.39,26.879,4477.8,1130.2,10333.4
11/9/2015 15:00,26.585,26.39,26.977,3272.2,1550,5166.7
11/9/2015 15:15,26.585,26.292,26.977,2325,742.7,3100
11/9/2015 15:30,26.585,26.292,26.977,2927.8,1722.2,6200
11/9/2015 15:45,26.585,26.292,26.977,1550,882.6,3100
11/9/2015 16:00,26.488,26.195,26.879,1722.2,549,290.6
11/9/2015 16:15,26.488,26.195,26.879,2325,936.5,731.9
11/9/2015 16:30,26.39,26.195,26.879,1550,721.2,462.9
11/9/2015 16:45,26.39,26.195,26.879,1216.3,430.6,333.7
11/9/2015 17:00,26.39,26.097,26.781,818.1,247.6,226
11/9/2015 17:15,26.292,26.097,26.781,656.6,204.5,183
11/9/2015 17:30,26.292,26,26.781,409,150.7,96.9
11/9/2015 17:45,26.292,26,26.781,86.1,32.3,21.5
11/9/2015 18:00,26.195,26,26.683,10.8,0,0
11/9/2015 18:15,26.195,26,26.683,0,0,0
11/9/2015 18:30,26.195,26,26.683,0,0,0
11/9/2015 18:45,26.097,25.902,26.585,0,0,0
11/9/2015 19:00,26.097,25.902,26.585,0,0,0
11/9/2015 19:15,26,25.902,26.585,0,0,0
11/9/2015 19:30,26,25.805,26.488,0,0,0
11/9/2015 19:45,26,25.805,26.488,0,0,0
11/9/2015 20:00,25.902,25.805,26.488,0,0,0
11/9/2015 20:15,25.902,25.708,26.39,0,0,0
11/9/2015 20:30,25.805,25.708,26.39,0,0,0
11/9/2015 20:45,25.805,25.708,26.39,0,0,0
11/9/2015 21:00,25.805,25.708,26.39,0,0,0
11/9/2015 21:15,25.805,25.61,26.292,0,0,0
11/9/2015 21:30,25.708,25.61,26.292,0,0,0
11/9/2015 21:45,25.708,25.61,26.292,0,0,0
11/9/2015 22:00,25.708,25.513,26.195,0,0,0
11/9/2015 22:15,25.708,25.513,26.195,0,0,0
11/9/2015 22:30,25.61,25.513,26.195,0,0,0
11/9/2015 22:45,25.61,25.513,26.195,0,0,0
11/9/2015 23:00,25.61,25.513,26.195,0,0,0
11/9/2015 23:15,25.61,25.513,26.195,0,0,0
11/9/2015 23:30,25.61,25.416,26.097,0,0,0
11/9/2015 23:45,25.513,25.416,26.097,0,0,0
11/10/2015 0:00,25.513,25.416,26.097,0,0,0
11/10/2015 0:15,25.513,25.416,26.097,0,0,0
11/10/2015 0:30,25.513,25.416,26.097,0,0,0
11/10/2015 0:45,25.416,25.319,26.097,0,0,0
11/10/2015 1:00,25.416,25.319,26.097,0,0,0
11/10/2015 1:15,25.416,25.319,26,0,0,0
11/10/2015 1:30,25.319,25.319,26,0,0,0
11/10/2015 1:45,25.319,25.319,26,0,0,0
11/10/2015 2:00,25.319,25.222,26,0,0,0
11/10/2015 2:15,25.319,25.222,26,0,0,0
11/10/2015 2:30,25.222,25.222,25.902,0,0,0
11/10/2015 2:45,25.222,25.222,25.902,0,0,0
11/10/2015 3:00,25.222,25.222,25.902,0,0,0
11/10/2015 3:15,25.222,25.222,25.902,0,0,0
11/10/2015 3:30,25.222,25.222,25.902,0,0,0
11/10/2015 3:45,25.222,25.125,25.902,0,0,0
11/10/2015 4:00,25.222,25.125,25.805,0,0,0
11/10/2015 4:15,25.125,25.125,25.805,0,0,0
11/10/2015 4:30,25.125,25.125,25.805,0,0,0
11/10/2015 4:45,25.125,25.125,25.805,0,0,0
11/10/2015 5:00,25.125,25.125,25.805,0,0,0
11/10/2015 5:15,25.125,25.125,25.805,0,0,0
11/10/2015 5:30,25.028,25.125,25.805,0,0,0
11/10/2015 5:45,25.028,25.125,25.805,0,0,0
11/10/2015 6:00,25.028,25.028,25.708,0,0,0
11/10/2015 6:15,25.028,25.028,25.708,0,0,0
11/10/2015 6:30,25.028,25.028,25.708,21.5,10.8,21.5
11/10/2015 6:45,25.028,25.028,25.708,193.8,118.4,161.5
11/10/2015 7:00,25.028,25.028,25.708,753.5,452.1,678.1
11/10/2015 7:15,25.028,25.028,25.708,1808.3,1130.2,1636.1
11/10/2015 7:30,25.028,25.028,25.708,2927.8,1722.2,2497.2
11/10/2015 7:45,25.028,25.028,25.708,3444.5,1980.6,2669.5
11/10/2015 8:00,25.125,25.125,25.708,4305.6,2669.5,3616.7
11/10/2015 8:15,25.125,25.125,25.708,4822.3,2927.8,3788.9
11/10/2015 8:30,25.125,25.125,25.805,5511.1,3616.7,4822.3
11/10/2015 8:45,25.222,25.125,25.805,13777.9,4822.3,6200
11/10/2015 9:00,25.319,25.222,25.902,7233.4,4994.5,6200
11/10/2015 9:15,25.319,25.222,25.902,22044.6,7577.8,10677.8
11/10/2015 9:30,25.416,25.319,26,18600.1,9644.5,8611.2
11/10/2015 9:45,25.513,25.319,26,19289,8611.2,13089
11/10/2015 10:00,25.513,25.319,26,10677.8,6544.5,9300.1
11/10/2015 10:15,25.708,25.513,26.097,18600.1,14466.8,14466.8
11/10/2015 10:30,25.902,25.61,26.292,33066.9,33066.9,23422.4
11/10/2015 10:45,25.902,25.61,26.292,8266.7,5166.7,6544.5
11/10/2015 11:00,26,25.708,26.39,35822.5,34444.7,23422.4
11/10/2015 11:15,26.097,25.805,26.39,13777.9,8611.2,10677.8
11/10/2015 11:30,26.195,25.805,26.488,11711.2,7577.8,8611.2
11/10/2015 11:45,26.195,25.805,26.585,19289,10333.4,14466.8
11/10/2015 12:00,26.292,25.902,26.585,23422.4,19977.9,13777.9
11/10/2015 12:15,26.39,25.902,26.585,9300.1,5511.1,8266.7
11/10/2015 12:30,26.292,25.902,26.585,14466.8,10333.4,7233.4
11/10/2015 12:45,26.39,26,26.585,9300.1,7233.4,4994.5
11/10/2015 13:00,26.488,26,26.683,8611.2,5166.7,5166.7
11/10/2015 13:15,26.585,26.097,26.683,11022.3,7233.4,6544.5
11/10/2015 13:30,26.585,26.097,26.683,6200,4305.6,4133.4
11/10/2015 13:45,26.488,26.097,26.683,8266.7,5338.9,5166.7
11/10/2015 14:00,26.39,26.097,26.585,3788.9,2497.2,2497.2
11/10/2015 16:30,26.585,26.292,26.781,6200,4305.6,5166.7
11/10/2015 16:45,26.488,26.292,26.781,3100,2497.2,2497.2
11/10/2015 17:00,26.39,26.195,26.683,1808.3,1463.9,1280.9
11/10/2015 17:15,26.39,26.195,26.683,796.5,602.8,570.5
11/10/2015 17:30,26.292,26.195,26.585,645.8,484.4,387.5
11/10/2015 17:45,26.292,26.195,26.585,129.2,96.9,96.9
11/10/2015 18:00,26.195,26.097,26.585,10.8,10.8,10.8
11/10/2015 18:15,26.195,26.097,26.488,0,0,0
11/10/2015 18:30,26.097,26.097,26.488,0,0,0
11/10/2015 18:45,26.097,26.097,26.488,0,0,0
11/10/2015 19:00,26,26,26.488,0,0,0
11/10/2015 19:15,26,26,26.39,0,0,0
11/10/2015 19:30,26,26,26.39,0,0,0
11/10/2015 19:45,25.902,26,26.292,0,0,0
11/10/2015 20:00,25.902,26,26.292,0,0,0
11/10/2015 20:15,25.902,25.902,26.292,0,0,0
11/10/2015 20:30,25.902,25.902,26.292,0,0,0
11/10/2015 20:45,25.805,25.902,26.195,0,0,0
11/10/2015 21:00,25.805,25.902,26.195,0,0,0
11/10/2015 21:15,25.805,25.902,26.195,0,0,0
11/10/2015 21:30,25.805,25.805,26.195,0,0,0
11/10/2015 21:45,25.805,25.805,26.097,0,0,0
11/10/2015 22:00,25.805,25.805,26.097,0,0,0
11/10/2015 22:15,25.708,25.805,26.097,0,0,0
11/10/2015 22:30,25.805,25.805,26.097,0,0,0
11/10/2015 22:45,25.708,25.805,26.097,0,0,0
11/10/2015 23:00,25.708,25.805,26.097,0,0,0
11/10/2015 23:15,25.708,25.805,26,0,0,0
11/10/2015 23:30,25.708,25.805,26,0,0,0
