,Aquarium,Date,Tank,Experiment,Substrate,NutLevel,NN,Time,Flow,TankTA,HeaderTA,TankTemp,TankpH,TankSalinity,HeaderTemp,HeaderpH,HeaderSalinity,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,NEC.DW,NEC.Vol,NEC.SA,TankDIC.norm,HeaderDIC.norm,NCP.AFDW,NCP.DW,NCP.Vol,NCP.SA,R,GPP
394,57,12/5/2015,2,2,Mixed,High,6,14:00,28,2149.985279,2170.756374,26.79,8.306817489,38.65307075,26.08,7.986034542,38.58940342,1.48,0.53,1.2,1.69,1.67,7.35,2161.716374,2149.985279,4.271243724,1306.901123,331.4343432,1642.60671,5.156707576,7.749282338,160.7460921,160.2442924,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,1.369837365,0.066267528,0.057121991,0.007177833,1642.60671,1882.778651,54.71981132,2.647136604,2.281807044,0.286727215,10.79843385,65.51824517
395,57,12/5/2015,2,2,Mixed,High,6,18:00,NA,2164.900206,2185.494565,25.97,8.068493915,38.60839982,25.77,7.901148658,38.55518579,NA,NA,NA,3,1.2,8.03,2174.464565,2164.900206,9.159198446,1593.621018,226.3698538,1829.150071,3.510688451,5.289735446,337.7981416,336.7329119,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,1.116828082,0.0540279,0.046571546,0.005852085,1829.150071,1945.372585,26.02572651,1.259025783,1.085268473,0.136372621,10.79843385,36.82416036
396,57,12/5/2015,2,2,Mixed,High,6,22:00,28,2183.114834,2182.540671,25.42,7.850394112,38.47940249,25.5,7.795277281,38.48619045,NA,NA,NA,3.19,1.26,9.05,2170.300671,2183.114834,17.31615363,1802.877864,151.4884001,1971.682418,2.346439337,3.541862641,629.5891267,627.5897928,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Night,-1.496306975,-0.072385647,-0.062395752,-0.007840523,1971.682418,1996.532547,7.29979518,0.353136361,0.304400247,0.038250314,10.79843385,18.09822903
397,57,12/6/2015,2,2,Mixed,High,6,2:00,NA,2187.412733,2189.509864,25.22,7.767042694,38.19968908,25.15,7.884574965,38.40917403,NA,NA,NA,3.41,1.47,9.07,2177.029864,2187.412733,21.85210527,1867.334448,127.7984041,2016.984957,1.982463426,2.994792643,789.415629,786.9021909,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Night,-1.212405314,-0.058651563,-0.0505571,-0.006352902,2016.984957,1963.092447,-11.3736276,-0.550212897,-0.474278382,-0.059596853,10.79843385,-0.575193753
398,57,12/6/2015,2,2,Mixed,High,6,6:00,NA,2181.812661,2182.706242,24.91,7.740848984,38.08612156,24.81,7.879212623,38.47333,NA,NA,NA,3.05,1.25,7.9,2171.756242,2181.812661,23.55312957,1882.186862,119.6140799,2025.354072,1.854821937,2.804855018,843.7889725,841.0921039,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Night,-1.174285819,-0.056807487,-0.048967524,-0.006153159,2025.354072,1961.56974,-13.72187876,-0.663812368,-0.572200065,-0.071901492,10.79843385,-2.923444913
399,57,12/6/2015,2,2,Mixed,High,6,10:00,30,2177.725005,2191.997136,25.44,7.944634503,38.38769105,24.95,7.936417876,38.27830983,NA,NA,NA,2.59,2.36,8.35,2181.057136,2177.725005,13.34265095,1725.507116,179.9061284,1918.755895,2.789001966,4.209838651,485.128872,483.5889177,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,0.389092199,0.018822803,0.01622508,0.00203881,1918.755895,1940.873835,4.776321687,0.231060299,0.199171821,0.025027524,10.79843385,15.57475553
400,58,12/5/2015,2,2,Mixed,High,6,10:00,31,2180.931699,2184.576291,25.3,7.950010501,38.65656235,25.16,7.984110825,38.62613395,NA,NA,NA,2,1.45,6.68,2175.896291,2180.931699,13.17363191,1723.083742,181.9903138,1918.247687,2.81322825,4.247684101,477.9841479,476.4643044,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,-0.614563188,-0.027907774,-0.024986533,-0.004051727,1918.247687,1904.027132,-2.856627064,-0.129721572,-0.116142991,-0.018833332,11.41309741,8.556470347
401,58,12/5/2015,2,2,Mixed,High,6,14:00,30,2158.4107,2170.756374,27.18,8.280641406,38.61816624,26.08,7.986034542,38.58940342,NA,NA,NA,1.69,1.67,7.35,2161.716374,2158.4107,4.60819156,1336.926164,323.5402701,1665.074626,5.044332962,7.570907229,175.0340412,174.4901955,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,0.403452024,0.018321058,0.016403305,0.002659901,1665.074626,1882.778651,52.7373778,2.394843774,2.144163965,0.347689965,11.41309741,64.15047522
402,58,12/5/2015,2,2,Mixed,High,6,18:00,NA,2162.49395,2185.494565,26.08,8.076983446,38.44169,25.77,7.901148658,38.55518579,NA,NA,NA,3,1.2,8.03,2174.464565,2162.49395,8.915430919,1583.508874,229.4884874,1821.912792,3.56584766,5.371433372,329.414223,328.3768246,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,1.46099369,0.066344816,0.059400185,0.009632122,1821.912792,1945.372585,28.67513195,1.302159191,1.16585593,0.189051031,11.41309741,40.08822936
403,58,12/5/2015,2,2,Mixed,High,6,22:00,30,2177.271039,2182.540671,25.5,7.850965107,38.48619045,25.5,7.795277281,38.48619045,NA,NA,NA,3.19,1.26,9.05,2170.300671,2177.271039,17.20510474,1796.507143,151.6169462,1965.329194,2.349091704,3.544966386,626.8176646,624.8290699,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Night,-0.850721844,-0.038631915,-0.034588127,-0.005608687,1965.329194,1996.532547,8.467356721,0.384509002,0.344260597,0.055824068,11.41309741,19.88045413
404,58,12/6/2015,2,2,Mixed,High,6,2:00,NA,2198.649578,2189.509864,25.23,7.766905927,38.19123546,25.15,7.884574965,38.40917403,NA,NA,NA,3.41,1.47,9.07,2177.029864,2198.649578,21.97216487,1877.264401,128.4615389,2027.698104,1.992974065,3.010592595,793.9161374,791.3886641,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Night,-2.638650206,-0.11982308,-0.107280622,-0.017396242,2027.698104,1963.092447,-13.13137633,-0.596305622,-0.533887446,-0.08657328,11.41309741,-1.718278918
405,58,12/6/2015,2,2,Mixed,High,6,6:00,NA,2184.461026,2182.706242,24.94,7.759038896,38.13607198,24.81,7.879212623,38.47333,NA,NA,NA,3.05,1.25,7.9,2171.756242,2184.461026,22.4549504,1872.870132,124.3821009,2019.707183,1.928210528,2.915471733,805.2621297,802.6894506,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Night,-1.550597798,-0.070413806,-0.063043254,-0.010222869,2019.707183,1961.56974,-12.64055918,-0.574017248,-0.513932103,-0.083337393,11.41309741,-1.227461772
406,58,12/6/2015,2,2,Mixed,High,6,10:00,31,2183.05425,2191.997136,25.55,7.917756221,38.36922816,24.95,7.936417876,38.27830983,NA,NA,NA,2.59,2.36,8.35,2181.057136,2183.05425,14.37269962,1750.659977,172.1996461,1937.232323,2.671198106,4.030674105,523.9594996,522.2984293,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,-0.243744449,-0.011068618,-0.009910012,-0.001606972,1937.232323,1940.873835,1.132625438,0.051433368,0.04604959,0.007467237,11.41309741,12.54572285
407,59,12/5/2015,2,2,Mixed,High,6,10:00,29,2180.711936,2184.576291,25.56,7.971603847,38.65911538,25.16,7.984110825,38.62613395,NA,NA,NA,2,1.45,6.68,2175.896291,2180.711936,12.31223692,1701.016831,190.6352443,1903.964312,2.950023851,4.450603493,449.630359,448.2052235,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,-0.558688547,-0.026854142,-0.021733415,-0.00354093,1903.964312,1904.027132,0.573264747,0.027554767,0.022300441,0.003633313,12.26905124,12.84231599
408,59,12/5/2015,2,2,Mixed,High,6,14:00,29,2155.969263,2170.756374,26.99,8.265099554,38.70411455,26.08,7.986034542,38.58940342,NA,NA,NA,1.69,1.67,7.35,2161.716374,2155.969263,4.858977572,1356.039752,315.0186542,1675.917384,4.903523155,7.363830305,183.7985879,183.2261938,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,0.666752864,0.032048404,0.025937201,0.004225834,1675.917384,1882.778651,47.33139506,2.275049344,1.841227763,0.299983161,12.26905124,59.6004463
409,59,12/5/2015,2,2,Mixed,High,6,18:00,NA,2175.664355,2185.494565,26.13,8.069511591,38.47344643,25.77,7.901148658,38.55518579,NA,NA,NA,3,1.2,8.03,2174.464565,2175.664355,9.15403347,1599.986348,228.4911333,1837.631514,3.550163777,5.346864705,338.7008177,337.634808,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,-0.139194009,-0.006690554,-0.005414754,-0.000882202,1837.631514,1945.372585,25.13842149,1.208313198,0.977903979,0.159325605,12.26905124,37.40747274
410,59,12/5/2015,2,2,Mixed,High,6,22:00,28,2183.416626,2182.540671,25.53,7.842109605,38.4607427,25.5,7.795277281,38.48619045,NA,NA,NA,3.19,1.26,9.05,2170.300671,2183.416626,17.66486152,1808.039582,149.594201,1975.298644,2.318547456,3.498590627,643.9618939,641.9196121,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Night,-1.521651584,-0.0731403,-0.05919342,-0.009644124,1975.298644,1996.532547,6.448567257,0.309959355,0.250854239,0.04087058,12.26905124,18.7176185
411,59,12/6/2015,2,2,Mixed,High,6,2:00,NA,2196.860659,2189.509864,25.23,7.746637485,38.26619677,25.15,7.884574965,38.40917403,2.74,0.52,2.19,3.41,1.47,9.07,2177.029864,2196.860659,23.14061129,1887.838798,123.4912381,2034.470647,1.914672206,2.892179401,836.4609688,833.797922,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Night,-2.300675828,-0.110585184,-0.089498064,-0.014581527,2034.470647,1963.092447,-14.26125223,-0.685486926,-0.554773708,-0.090386846,12.26905124,-1.992200983
412,59,12/6/2015,2,2,Mixed,High,6,6:00,NA,2188.952816,2182.706242,24.97,7.719747759,38.3366638,24.81,7.879212623,38.47333,NA,NA,NA,3.05,1.25,7.9,2171.756242,2188.952816,24.8761115,1898.848989,115.8188309,2039.543932,1.792709101,2.710019629,893.6921822,890.8377362,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Night,-1.995065862,-0.095895616,-0.0776096,-0.012644592,2039.543932,1961.56974,-16.09733425,-0.773740763,-0.626198714,-0.102023809,12.26905124,-3.828283003
413,59,12/6/2015,2,2,Mixed,High,6,10:00,28,2164.701176,2191.997136,25.42,7.84870615,38.10584449,24.95,7.936417876,38.27830983,NA,NA,NA,2.59,2.36,8.35,2181.057136,2164.701176,17.3117069,1791.20834,148.7401033,1957.26015,2.311077583,3.489245302,628.2099771,626.2150259,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,1.897541769,0.091207985,0.073815838,0.012026491,1957.26015,1940.873835,-5.699668705,-0.273962505,-0.221721507,-0.036124112,12.26905124,6.569382538
414,60,12/5/2015,2,2,Mixed,High,6,10:00,31,2176.391518,2184.576291,25.37,7.989528127,38.746607,25.16,7.984110825,38.62613395,NA,NA,NA,2,1.45,6.68,2175.896291,2176.391518,11.72976495,1683.568747,195.6257764,1890.924289,3.022558949,4.562570819,426.5368264,425.181802,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,-0.056811336,-0.002714345,-0.002293238,-0.000380625,1890.924289,1904.027132,3.063069296,0.146348032,0.123643382,0.020521965,9.648349506,12.7114188
415,60,12/5/2015,2,2,Mixed,High,6,14:00,31,2158.187,2170.756374,26.42,8.191425749,38.59760828,26.08,7.986034542,38.58940342,1.37,0.58,1.66,1.69,1.67,7.35,2161.716374,2158.187,6.239976827,1453.162795,278.4293893,1737.832161,4.326970029,6.510340773,232.6713488,231.9417051,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,0.404881907,0.019344541,0.016343401,0.00271263,1737.832161,1882.778651,32.85099367,1.569562365,1.32605814,0.220095231,9.648349506,42.49934318
416,60,12/5/2015,2,2,Mixed,High,6,18:00,NA,2172.338125,2185.494565,25.79,8.018877145,38.46399255,25.77,7.901148658,38.55518579,NA,NA,NA,3,1.2,8.03,2174.464565,2172.338125,10.68137197,1650.676188,207.156167,1868.513727,3.214183219,4.846094356,391.9020217,390.6634025,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,0.24394045,0.011655043,0.009846863,0.001634353,1868.513727,1945.372585,17.39021287,0.830873608,0.701970649,0.116511024,9.648349506,27.03856237
417,60,12/5/2015,2,2,Mixed,High,6,22:00,29,2193.597089,2182.540671,25.28,7.830394796,38.59864315,25.5,7.795277281,38.48619045,NA,NA,NA,3.19,1.26,9.05,2170.300671,2193.597089,18.40951333,1826.864091,146.2125238,1991.486128,2.261097779,3.414330018,667.4268939,665.3037036,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Night,-2.672513068,-0.127687947,-0.10787825,-0.017905315,1991.486128,1996.532547,3.830340977,0.183006916,0.154614953,0.025662535,9.648349506,13.47869048
418,60,12/6/2015,2,2,Mixed,High,6,2:00,NA,2173.975016,2189.509864,25.22,7.750151759,38.34967099,25.15,7.884574965,38.40917403,NA,NA,NA,3.41,1.47,9.07,2177.029864,2173.975016,22.66894699,1865.003556,123.1615252,2010.834029,1.908150412,2.882279316,819.5623591,816.9528461,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Night,0.350445343,0.016743659,0.014146023,0.002347915,2010.834029,1963.092447,-11.30406069,-0.540088023,-0.456297969,-0.075734995,9.648349506,-1.65571118
419,60,12/6/2015,2,2,Mixed,High,6,6:00,NA,2192.014154,2182.706242,24.94,7.743822775,38.47333,24.81,7.879212623,38.47333,0.14,1.18,0.08,3.05,1.25,7.9,2171.756242,2192.014154,23.37729169,1886.662497,121.8529251,2031.892714,1.883720821,2.84765537,839.8112053,837.1280415,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Night,-2.323942443,-0.111033859,-0.093807902,-0.01556996,2031.892714,1961.56974,-13.81064685,-0.659848276,-0.557478439,-0.092528632,9.648349506,-4.162297349
420,60,12/6/2015,2,2,Mixed,High,6,10:00,30,2172.215715,2191.997136,25.33,7.887108372,38.33131637,24.95,7.936417876,38.27830983,NA,NA,NA,2.59,2.36,8.35,2181.057136,2172.215715,15.65055595,1768.503492,160.6719326,1944.82598,2.490839973,3.761189516,567.3219451,565.518507,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,1.01426808,0.048459935,0.040941789,0.006795398,1944.82598,1940.873835,-1.921030645,-0.091783446,-0.077544027,-0.01287053,9.648349506,7.727318861
421,61,12/5/2015,3,2,Mixed,Ambient,0,10:00,32,2165.895088,2180.807852,25.34,7.974765123,38.62238745,25.21,7.949607676,38.58337402,0.22,2.01,0.23,0.23,4.82,0.02,2180.557852,2165.895088,12.19416046,1689.473618,189.0480558,1890.715835,2.923669815,4.413959164,442.8078276,441.4005746,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,1.791043993,0.092193696,0.079554864,0.012156239,1890.715835,1919.533983,5.249180035,0.270200681,0.233158876,0.035627426,4.888267078,10.13744711
422,61,12/5/2015,3,2,Mixed,Ambient,0,14:00,32,2138.739351,2186.49056,26.18,8.065409442,38.6526143,26.1,7.958800176,38.57252555,NA,NA,NA,0.27,2.22,0.09,2186.13056,2138.739351,9.064212901,1572.61214,223.7205695,1805.396923,3.471443261,5.226994348,336.0985453,335.0413691,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,5.788795358,0.297977292,0.257127592,0.039289922,1805.396923,1912.478138,20.370961,1.048591877,0.904840441,0.138262527,4.888267078,25.25922808
423,61,12/5/2015,3,2,Mixed,Ambient,0,18:00,NA,2149.610342,2179.192,25.88,7.999031041,38.61047948,25.7,7.907197062,38.54014875,NA,NA,NA,0.27,2.22,0.09,2178.832,2149.610342,11.1316393,1647.727079,198.8137523,1857.67247,3.082078094,4.645246815,409.6394985,408.3462044,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,3.569400354,0.183734298,0.158546167,0.024226364,1857.67247,1937.011335,15.81294751,0.81396888,0.702381905,0.107326212,4.888267078,20.70121459
424,61,12/5/2015,3,2,Mixed,Ambient,0,22:00,33,2169.384016,2183.543229,25.37,7.876415728,38.52191783,25.44,7.910877523,38.01442744,NA,NA,NA,0.11,1.83,0.1,2183.333229,2169.384016,16.04257499,1772.176506,157.9559661,1946.175047,2.445219889,3.691463916,582.6873332,580.8359174,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Night,1.703884353,0.087707168,0.075683394,0.011564666,1946.175047,1944.230461,-2.178943382,-0.112160753,-0.096784638,-0.014789004,4.888267078,2.709323697
425,61,12/6/2015,3,2,Mixed,Ambient,0,2:00,NA,2185.799032,2187.163144,25.2,7.829816887,38.36665617,25.1,7.892037617,38.45177049,0.01,0.67,0.09,0.07,2.14,0.22,2186.873144,2185.799032,18.45152603,1823.157503,144.5847697,1986.193799,2.239555655,3.383048107,666.8132352,664.6899361,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Night,0.131201856,0.006753594,0.005827744,0.000890498,1986.193799,1957.266711,-7.198039564,-0.370517906,-0.319723615,-0.048854796,4.888267078,-2.309772485
426,61,12/6/2015,3,2,Mixed,Ambient,0,6:00,NA,2152.463017,2177.121562,24.96,7.82131692,38.11913038,24.83,7.890770767,38.15395045,NA,NA,NA,0.03,2.88,0.16,2176.931562,2152.463017,18.74014336,1804.546678,138.3752528,1961.662074,2.145614536,3.244023374,672.3223452,670.1752358,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Night,2.988811695,0.153848592,0.132757492,0.020285771,1961.662074,1952.25142,-5.287818289,-0.272189579,-0.234875116,-0.035889673,4.888267078,-0.399551211
427,61,12/6/2015,3,2,Mixed,Ambient,0,10:00,33,2169.747796,2173.837138,25.43,7.929586093,38.32144515,25.02,7.916828503,38.14360239,NA,NA,NA,0.1,2.82,0.14,2173.597138,2169.747796,13.87296499,1731.936509,174.118136,1919.92761,2.700660446,4.076771596,504.1122959,502.5118531,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,0.47019381,0.024203149,0.02088514,0.003191317,1919.92761,1934.602902,3.114954648,0.16034178,0.138360529,0.021141933,4.888267078,8.003221727
428,62,12/5/2015,3,2,Mixed,Ambient,0,10:00,30,2167.36772,2180.807852,25.34,7.951127321,38.62238745,25.21,7.949607676,38.58337402,NA,NA,NA,0.23,4.82,0.02,2180.557852,2167.36772,13.0383364,1710.739523,181.2870942,1905.064954,2.803644834,4.232753558,473.4625301,471.9578029,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,1.399189795,0.070303569,0.061471117,0.011440072,1905.064954,1919.533983,1.670516874,0.083936646,0.073391429,0.013658499,5.23387088,6.904387754
429,62,12/5/2015,3,2,Mixed,Ambient,0,14:00,31,2137.866095,2186.49056,26.29,8.058745314,38.63350278,26.1,7.958800176,38.57252555,0.05,1.22,0.1,0.27,2.22,0.09,2186.13056,2137.866095,9.21139714,1576.907066,221.7150654,1807.833529,3.442550316,5.181714743,342.4426706,341.3669644,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,5.119823432,0.257250205,0.224931075,0.04186076,1807.833529,1912.478138,17.0812688,0.858263954,0.750437629,0.139660068,5.23387088,22.31513968
430,62,12/5/2015,3,2,Mixed,Ambient,0,18:00,NA,2158.459231,2179.192,26.04,7.986611276,38.47534914,25.7,7.907197062,38.54014875,NA,NA,NA,0.27,2.22,0.09,2178.832,2158.459231,11.54896732,1664.983777,195.8180397,1872.350784,3.041262705,4.581721253,426.3754168,425.0318657,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,2.16111336,0.108587115,0.094944984,0.01766972,1872.350784,1937.011335,11.55707884,0.580695983,0.507741371,0.094493122,5.23387088,16.79094972
431,62,12/5/2015,3,2,Mixed,Ambient,0,22:00,33,2178.057557,2183.543229,25.44,7.873744846,38.41734315,25.44,7.910877523,38.01442744,NA,NA,NA,0.11,1.83,0.1,2183.333229,2178.057557,16.21579451,1781.572396,157.875812,1955.664003,2.446864899,3.693342402,589.6850648,587.8129911,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Night,0.559635523,0.028119398,0.024586672,0.004575698,1955.664003,1944.230461,-2.985342133,-0.150001242,-0.131156128,-0.024408789,5.23387088,2.248528747
432,62,12/6/2015,3,2,Mixed,Ambient,0,2:00,NA,2180.637876,2187.163144,25.21,7.827988868,38.50827833,25.1,7.892037617,38.45177049,NA,NA,NA,0.07,2.14,0.22,2186.873144,2180.637876,18.46538714,1818.814445,144.1181636,1981.397996,2.229764505,3.367899584,667.9717515,665.845019,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Night,0.661428055,0.033234057,0.029058761,0.005407976,1981.397996,1957.266711,-5.781050417,-0.290474159,-0.253981002,-0.047267092,5.23387088,-0.547179537
433,62,12/6/2015,3,2,Mixed,Ambient,0,6:00,NA,2170.34048,2177.121562,24.97,7.816106826,37.9601241,24.83,7.890770767,38.15395045,NA,NA,NA,0.03,2.88,0.16,2176.931562,2170.34048,19.19321041,1824.623493,137.8282603,1981.644964,2.139998689,3.235771233,688.1798568,685.9823327,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Night,0.699172281,0.03513055,0.030716992,0.005716581,1981.644964,1952.25142,-6.935220091,-0.348466468,-0.304687561,-0.056703827,5.23387088,-1.70134921
434,62,12/6/2015,3,2,Mixed,Ambient,0,10:00,32,2153.604798,2173.837138,25.49,7.911857104,38.42001236,25.02,7.916828503,38.14360239,NA,NA,NA,0.1,2.82,0.14,2173.597138,2153.604798,14.41783169,1731.018935,167.7822411,1913.219007,2.600895153,3.925218887,524.9610005,523.2955412,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,2.120758011,0.106559423,0.093172037,0.017339766,1913.219007,1934.602902,2.415986164,0.121393432,0.106142404,0.019753614,5.23387088,7.649857045
435,63,12/5/2015,3,2,Mixed,Ambient,0,10:00,39,2168.553169,2180.807852,25.36,7.982919159,38.68023238,25.21,7.949607676,38.58337402,NA,NA,NA,0.23,4.82,0.02,2180.557852,2168.553169,11.91810136,1683.76366,192.3546755,1888.036437,2.973586713,4.488919487,433.1285653,431.7524227,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.459286209,38.5,1222.897229,7.7567,158.92942,180.6681858,Day,1.82770312,0.089202772,0.078469514,0.011592916,1888.036437,1919.533983,7.76324805,0.378892631,0.333302656,0.049241412,7.612570105,15.37581815
436,63,12/5/2015,3,2,Mixed,Ambient,0,14:00,37,2142.83163,2186.49056,26.37,8.091224624,38.63966632,26.1,7.958800176,38.57252555,0.25,1.27,0.24,0.27,2.22,0.09,2186.13056,2142.83163,8.375917899,1547.621629,235.2106979,1791.208244,3.653185248,5.497335075,312.0015834,311.0224833,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.459286209,38.5,1222.897229,7.7567,158.92942,180.6681858,Day,6.592226506,0.321739822,0.283026716,0.041813754,1791.208244,1912.478138,30.33425668,1.480491962,1.302352862,0.192406789,7.612570105,37.94682678
