Aquarium,Date,Tank,Experiment,Substrate,NutLevel,Time,TankTA,HeaderTA,TankTemp,TankpH,HeaderTemp,HeaderpH,TankP,TankN,TankSi,HeaderP,HeaderSi,HeaderN,HeaderTA.norm,TankTA.norm,TankCO2,TankHCO3,TankCO3,TankDIC,TankOmegaArag,TankOmegaCalcite,TankpCO2,TankfCO2,HeaderCO2,HeaderHCO3,HeaderCO3,HeaderDIC,HeaderOmegaArag,HeaderOmegaCalcite,HeaderpCO2,HeaderfCO2,ResTime.mean,Flow.mean,SA,AFDW,DW,Volume,DayNight,NEC.AFDW,NCP.AFDW,R,GPP
55,12/5/2015,2,2,Mixed,Med,14:00,2138.397,2179.265499,26.52,8.15628001,26.12,7.987141884,0.75,1.54,0.37,0.62,1.31,1.94,2176.705499,2138.397,6.849454862,1474.435534,261.8406508,1743.12564,4.068756854,6.119675613,256.1021711,255.2999985,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,2.981140793,31.75,1160.922789,7.7881,168.3435,191.6450764,Day,4.792058989,31.89576534,8.544420709,40.44018605
55,12/5/2015,2,2,Mixed,Med,18:00,2158.630154,2181.194982,25.92,8.001822981,25.73,7.888224237,NA,NA,NA,1.31,1.5,3.4,2176.484982,2158.630154,11.09442423,1652.971425,200.5694845,1864.635333,3.112711099,4.691078025,408.4446717,407.1557765,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,2.981140793,31.75,1160.922789,7.7881,168.3435,191.6450764,Day,2.233483202,18.76810197,8.544420709,27.31252268
55,12/5/2015,2,2,Mixed,Med,22:00,2185.537324,2189.036412,25.37,7.864598015,25.47,7.853071621,NA,NA,NA,1.24,1.4,3.28,2184.516412,2185.537324,16.7216169,1795.93175,155.2840499,1967.937417,2.406895113,3.633895365,606.8799253,604.9515871,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,2.981140793,31.75,1160.922789,7.7881,168.3435,191.6450764,Night,-0.127707184,2.093298523,8.544420709,10.63771923
55,12/6/2015,2,2,Mixed,Med,2:00,2186.172358,2164.115316,25.23,7.792241481,25.13,7.888235583,NA,NA,NA,1.14,1.38,2.67,2160.305316,2186.172358,20.37913179,1848.365806,134.7237222,2003.46866,2.08620837,3.151024424,737.2156617,734.8688498,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,2.981140793,31.75,1160.922789,7.7881,168.3435,191.6450764,Night,-3.235741268,-13.22829184,8.544420709,-4.683871127
55,12/6/2015,2,2,Mixed,Med,6:00,2167.713421,2172.733242,25,7.783575211,24.82,7.884146211,0.21,0.82,0.07,1.26,2.57,3.53,2167.943242,2167.713421,20.84327603,1841.943329,129.7965503,1992.583155,2.012215673,3.04187617,748.6938361,746.3037826,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,2.981140793,31.75,1160.922789,7.7881,168.3435,191.6450764,Night,0.028748602,-10.31167177,8.544420709,-1.76725106
55,12/6/2015,2,2,Mixed,Med,10:00,2155.545089,2174.0443,25.37,7.903427644,25.01,7.932182827,NA,NA,NA,1.28,1.88,2.78,2169.9843,2155.545089,14.81226535,1740.464204,164.8236101,1920.100079,2.553149366,3.8545511,537.7920352,536.0833566,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,2.981140793,31.75,1160.922789,7.7881,168.3435,191.6450764,Day,1.806219316,-0.463958754,8.544420709,8.080461955
56,12/5/2015,2,2,Mixed,Med,10:00,2178.679602,2179.596501,25.45,7.961369692,25.22,7.974801194,NA,NA,NA,1.48,1.87,4.33,2173.786501,2178.679602,12.6936468,1709.453983,186.4416601,1908.58929,2.883317692,4.351428582,462.3416763,460.8742724,12.32060582,1702.692566,189.5168518,1904.530023,2.930633659,4.426228078,445.9537379,444.5344148,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Day,-0.601910542,-0.396767032,8.826447949,8.429680917
56,12/5/2015,2,2,Mixed,Med,14:00,2162.560308,2179.265499,26.74,8.186593916,26.12,7.987141884,NA,NA,NA,0.62,1.31,1.94,2176.705499,2162.560308,6.289226442,1456.728274,278.9761902,1741.99369,4.343485281,6.52861002,236.279551,235.5414493,11.61187364,1679.478546,198.6794376,1889.769858,3.084655849,4.645715904,429.7180978,428.3653195,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Day,1.740029398,34.6164787,8.826447949,43.44292664
56,12/5/2015,2,2,Mixed,Med,18:00,2168.069872,2181.194982,26.08,8.023087799,25.73,7.888224237,NA,NA,NA,1.31,1.5,3.4,2176.484982,2168.069872,10.44044485,1638.702537,210.0982497,1859.241231,3.262496481,4.914284586,385.9085261,384.6931357,15.47740505,1768.963047,164.1399257,1948.580377,2.54499748,3.837772401,567.177976,565.3837256,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Day,1.035160203,20.94442856,8.826447949,29.77087651
56,12/5/2015,2,2,Mixed,Med,22:00,2175.933651,2189.036412,25.42,7.841954302,25.47,7.853071621,NA,NA,NA,1.24,1.4,3.28,2184.516412,2175.933651,17.68294044,1803.95178,148.1917425,1969.826463,2.298268291,3.469433599,642.4270017,640.3868695,17.2251912,1805.757452,152.8114025,1975.794046,2.368282724,3.574355858,626.9224069,624.9327553,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Night,1.055783301,0.412386147,8.826447949,9.238834095
56,12/6/2015,2,2,Mixed,Med,2:00,2172.529033,2164.115316,25.27,7.77818057,25.13,7.888235583,NA,NA,NA,1.14,1.38,2.67,2160.305316,2172.529033,21.00454845,1845.430895,130.3218931,1996.757336,2.018961233,3.049131126,760.4643679,758.0446588,15.60679958,1762.37474,159.679041,1937.660581,2.47140041,3.733959861,563.1972904,561.4026173,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Night,-1.50366488,-13.03556495,8.826447949,-4.209116999
56,12/6/2015,2,2,Mixed,Med,6:00,2184.691946,2172.733242,25.01,7.774986494,24.82,7.884146211,NA,NA,NA,1.26,2.57,3.53,2167.943242,2184.691946,21.50797057,1862.806961,128.5088332,2012.823765,1.993737088,3.01401215,772.4195015,769.9539414,16.02118767,1778.515971,156.9443162,1951.481475,2.431258357,3.677380099,572.8879529,571.0554846,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Night,-2.060292953,-13.03139275,8.826447949,-4.204944803
56,12/6/2015,2,2,Mixed,Med,10:00,2171.928104,2174.0443,25.38,7.86952253,25.01,7.932182827,NA,NA,NA,1.28,1.88,2.78,2169.9843,2171.928104,16.42969554,1782.424996,155.1617978,1954.016489,2.409772849,3.638629945,595.7142602,593.8216545,13.94786786,1738.20038,173.3169561,1925.465204,2.682220595,4.054091759,501.6967892,500.0958715,3.07812724,30.75,1159.684684,7.6702,152.90397,179.7337637,Day,-0.239111377,-6.785194726,8.826447949,2.041253222
57,12/5/2015,2,2,Mixed,High,10:00,2172.468909,2184.576291,25.5,8.061903842,25.16,7.984110825,2.58,0.68,1.68,2,1.45,6.68,2175.896291,2172.468909,9.494201069,1612.75242,221.9182627,1844.164884,3.433940638,5.181705383,346.1607989,345.0629488,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,0.400214637,13.57998833,10.79843385,24.37842218
57,12/5/2015,2,2,Mixed,High,14:00,2149.985279,2170.756374,26.79,8.306817489,26.08,7.986034542,1.48,0.53,1.2,1.69,1.67,7.35,2161.716374,2149.985279,4.271243724,1306.901123,331.4343432,1642.60671,5.156707576,7.749282338,160.7460921,160.2442924,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,1.369837365,54.71981132,10.79843385,65.51824517
57,12/5/2015,2,2,Mixed,High,18:00,2164.900206,2185.494565,25.97,8.068493915,25.77,7.901148658,NA,NA,NA,3,1.2,8.03,2174.464565,2164.900206,9.159198446,1593.621018,226.3698538,1829.150071,3.510688451,5.289735446,337.7981416,336.7329119,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,1.116828082,26.02572651,10.79843385,36.82416036
57,12/5/2015,2,2,Mixed,High,22:00,2183.114834,2182.540671,25.42,7.850394112,25.5,7.795277281,NA,NA,NA,3.19,1.26,9.05,2170.300671,2183.114834,17.31615363,1802.877864,151.4884001,1971.682418,2.346439337,3.541862641,629.5891267,627.5897928,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Night,-1.496306975,7.29979518,10.79843385,18.09822903
57,12/6/2015,2,2,Mixed,High,2:00,2187.412733,2189.509864,25.22,7.767042694,25.15,7.884574965,NA,NA,NA,3.41,1.47,9.07,2177.029864,2187.412733,21.85210527,1867.334448,127.7984041,2016.984957,1.982463426,2.994792643,789.415629,786.9021909,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Night,-1.212405314,-11.3736276,10.79843385,-0.575193753
57,12/6/2015,2,2,Mixed,High,6:00,2181.812661,2182.706242,24.91,7.740848984,24.81,7.879212623,NA,NA,NA,3.05,1.25,7.9,2171.756242,2181.812661,23.55312957,1882.186862,119.6140799,2025.354072,1.854821937,2.804855018,843.7889725,841.0921039,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Night,-1.174285819,-13.72187876,10.79843385,-2.923444913
57,12/6/2015,2,2,Mixed,High,10:00,2177.725005,2191.997136,25.44,7.944634503,24.95,7.936417876,NA,NA,NA,2.59,2.36,8.35,2181.057136,2177.725005,13.34265095,1725.507116,179.9061284,1918.755895,2.789001966,4.209838651,485.128872,483.5889177,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.241664107,29.25,1464.260116,7.6726,158.60278,183.9959367,Day,0.389092199,4.776321687,10.79843385,15.57475553
58,12/5/2015,2,2,Mixed,High,10:00,2180.931699,2184.576291,25.3,7.950010501,25.16,7.984110825,NA,NA,NA,2,1.45,6.68,2175.896291,2180.931699,13.17363191,1723.083742,181.9903138,1918.247687,2.81322825,4.247684101,477.9841479,476.4643044,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,-0.614563188,-2.856627064,11.41309741,8.556470347
58,12/5/2015,2,2,Mixed,High,14:00,2158.4107,2170.756374,27.18,8.280641406,26.08,7.986034542,NA,NA,NA,1.69,1.67,7.35,2161.716374,2158.4107,4.60819156,1336.926164,323.5402701,1665.074626,5.044332962,7.570907229,175.0340412,174.4901955,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,0.403452024,52.7373778,11.41309741,64.15047522
58,12/5/2015,2,2,Mixed,High,18:00,2162.49395,2185.494565,26.08,8.076983446,25.77,7.901148658,NA,NA,NA,3,1.2,8.03,2174.464565,2162.49395,8.915430919,1583.508874,229.4884874,1821.912792,3.56584766,5.371433372,329.414223,328.3768246,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,1.46099369,28.67513195,11.41309741,40.08822936
58,12/5/2015,2,2,Mixed,High,22:00,2177.271039,2182.540671,25.5,7.850965107,25.5,7.795277281,NA,NA,NA,3.19,1.26,9.05,2170.300671,2177.271039,17.20510474,1796.507143,151.6169462,1965.329194,2.349091704,3.544966386,626.8176646,624.8290699,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Night,-0.850721844,8.467356721,11.41309741,19.88045413
58,12/6/2015,2,2,Mixed,High,2:00,2198.649578,2189.509864,25.23,7.766905927,25.15,7.884574965,NA,NA,NA,3.41,1.47,9.07,2177.029864,2198.649578,21.97216487,1877.264401,128.4615389,2027.698104,1.992974065,3.010592595,793.9161374,791.3886641,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Night,-2.638650206,-13.13137633,11.41309741,-1.718278918
58,12/6/2015,2,2,Mixed,High,6:00,2184.461026,2182.706242,24.94,7.759038896,24.81,7.879212623,NA,NA,NA,3.05,1.25,7.9,2171.756242,2184.461026,22.4549504,1872.870132,124.3821009,2019.707183,1.928210528,2.915471733,805.2621297,802.6894506,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Night,-1.550597798,-12.64055918,11.41309741,-1.227461772
58,12/6/2015,2,2,Mixed,High,10:00,2183.05425,2191.997136,25.55,7.917756221,24.95,7.936417876,NA,NA,NA,2.59,2.36,8.35,2181.057136,2183.05425,14.37269962,1750.659977,172.1996461,1937.232323,2.671198106,4.030674105,523.9594996,522.2984293,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.103566308,30.5,1162.986025,7.6674,168.84549,188.5856572,Day,-0.243744449,1.132625438,11.41309741,12.54572285
59,12/5/2015,2,2,Mixed,High,10:00,2180.711936,2184.576291,25.56,7.971603847,25.16,7.984110825,NA,NA,NA,2,1.45,6.68,2175.896291,2180.711936,12.31223692,1701.016831,190.6352443,1903.964312,2.950023851,4.450603493,449.630359,448.2052235,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,-0.558688547,0.573264747,12.26905124,12.84231599
59,12/5/2015,2,2,Mixed,High,14:00,2155.969263,2170.756374,26.99,8.265099554,26.08,7.986034542,NA,NA,NA,1.69,1.67,7.35,2161.716374,2155.969263,4.858977572,1356.039752,315.0186542,1675.917384,4.903523155,7.363830305,183.7985879,183.2261938,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,0.666752864,47.33139506,12.26905124,59.6004463
59,12/5/2015,2,2,Mixed,High,18:00,2175.664355,2185.494565,26.13,8.069511591,25.77,7.901148658,NA,NA,NA,3,1.2,8.03,2174.464565,2175.664355,9.15403347,1599.986348,228.4911333,1837.631514,3.550163777,5.346864705,338.7008177,337.634808,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,-0.139194009,25.13842149,12.26905124,37.40747274
59,12/5/2015,2,2,Mixed,High,22:00,2183.416626,2182.540671,25.53,7.842109605,25.5,7.795277281,NA,NA,NA,3.19,1.26,9.05,2170.300671,2183.416626,17.66486152,1808.039582,149.594201,1975.298644,2.318547456,3.498590627,643.9618939,641.9196121,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Night,-1.521651584,6.448567257,12.26905124,18.7176185
59,12/6/2015,2,2,Mixed,High,2:00,2196.860659,2189.509864,25.23,7.746637485,25.15,7.884574965,2.74,0.52,2.19,3.41,1.47,9.07,2177.029864,2196.860659,23.14061129,1887.838798,123.4912381,2034.470647,1.914672206,2.892179401,836.4609688,833.797922,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Night,-2.300675828,-14.26125223,12.26905124,-1.992200983
59,12/6/2015,2,2,Mixed,High,6:00,2188.952816,2182.706242,24.97,7.719747759,24.81,7.879212623,NA,NA,NA,3.05,1.25,7.9,2171.756242,2188.952816,24.8761115,1898.848989,115.8188309,2039.543932,1.792709101,2.710019629,893.6921822,890.8377362,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Night,-1.995065862,-16.09733425,12.26905124,-3.828283003
59,12/6/2015,2,2,Mixed,High,10:00,2164.701176,2191.997136,25.42,7.84870615,24.95,7.936417876,NA,NA,NA,2.59,2.36,8.35,2181.057136,2164.701176,17.3117069,1791.20834,148.7401033,1957.26015,2.311077583,3.489245302,628.2099771,626.2150259,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.321490148,28.5,1189.173387,7.5369,156.80187,193.7468023,Day,1.897541769,-5.699668705,12.26905124,6.569382538
60,12/5/2015,2,2,Mixed,High,10:00,2176.391518,2184.576291,25.37,7.989528127,25.16,7.984110825,NA,NA,NA,2,1.45,6.68,2175.896291,2176.391518,11.72976495,1683.568747,195.6257764,1890.924289,3.022558949,4.562570819,426.5368264,425.181802,12.04330165,1698.997004,192.9868262,1904.027132,2.982246386,4.504909889,435.3801706,433.9935059,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,-0.056811336,3.063069296,9.648349506,12.7114188
60,12/5/2015,2,2,Mixed,High,14:00,2158.187,2170.756374,26.42,8.191425749,26.08,7.986034542,1.37,0.58,1.66,1.69,1.67,7.35,2161.716374,2158.187,6.239976827,1453.162795,278.4293893,1737.832161,4.326970029,6.510340773,232.6713488,231.9417051,11.60864836,1673.813,197.3570023,1882.778651,3.062700493,4.613158692,429.2520939,427.9001287,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,0.404881907,32.85099367,9.648349506,42.49934318
60,12/5/2015,2,2,Mixed,High,18:00,2172.338125,2185.494565,25.79,8.018877145,25.77,7.901148658,NA,NA,NA,3,1.2,8.03,2174.464565,2172.338125,10.68137197,1650.676188,207.156167,1868.513727,3.214183219,4.846094356,391.9020217,390.6634025,14.94622482,1761.637961,168.7883992,1945.372585,2.616617752,3.945194203,548.3684689,546.6346003,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,0.24394045,17.39021287,9.648349506,27.03856237
60,12/5/2015,2,2,Mixed,High,22:00,2193.597089,2182.540671,25.28,7.830394796,25.5,7.795277281,NA,NA,NA,3.19,1.26,9.05,2170.300671,2193.597089,18.40951333,1826.864091,146.2125238,1991.486128,2.261097779,3.414330018,667.4268939,665.3037036,20.03145158,1839.908489,136.5926069,1996.532547,2.116310662,3.193681262,729.7876187,727.4720757,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Night,-2.672513068,3.830340977,9.648349506,13.47869048
60,12/6/2015,2,2,Mixed,High,2:00,2173.975016,2189.509864,25.22,7.750151759,25.15,7.884574965,NA,NA,NA,3.41,1.47,9.07,2177.029864,2173.975016,22.66894699,1865.003556,123.1615252,2010.834029,1.908150412,2.882279316,819.5623591,816.9528461,15.95049756,1786.569497,160.572452,1963.092447,2.485790949,3.755503558,575.8370401,574.0025088,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Night,0.350445343,-11.30406069,9.648349506,-1.65571118
60,12/6/2015,2,2,Mixed,High,6:00,2192.014154,2182.706242,24.94,7.743822775,24.81,7.879212623,0.14,1.18,0.08,3.05,1.25,7.9,2171.756242,2192.014154,23.37729169,1886.662497,121.8529251,2031.892714,1.883720821,2.84765537,839.8112053,837.1280415,16.26480733,1788.304811,157.000121,1961.56974,2.425761128,3.668535323,582.3955828,580.532456,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Night,-2.323942443,-13.81064685,9.648349506,-4.162297349
60,12/6/2015,2,2,Mixed,High,10:00,2172.215715,2191.997136,25.33,7.887108372,24.95,7.936417876,NA,NA,NA,2.59,2.36,8.35,2181.057136,2172.215715,15.65055595,1768.503492,160.6719326,1944.82598,2.490839973,3.761189516,567.3219451,565.518507,13.94193553,1751.351623,175.5802766,1940.873835,2.718821857,4.110404585,500.4701667,498.8719998,3.130759795,30.25,1206.97554,8.0865,169.25072,200.3302512,Day,1.01426808,-1.921030645,9.648349506,7.727318861
61,12/5/2015,3,2,Mixed,Ambient,10:00,2165.895088,2180.807852,25.34,7.974765123,25.21,7.949607676,0.22,2.01,0.23,0.23,4.82,0.02,2180.557852,2165.895088,12.19416046,1689.473618,189.0480558,1890.715835,2.923669815,4.413959164,442.8078276,441.4005746,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,1.791043993,5.249180035,4.888267078,10.13744711
61,12/5/2015,3,2,Mixed,Ambient,14:00,2138.739351,2186.49056,26.18,8.065409442,26.1,7.958800176,NA,NA,NA,0.27,2.22,0.09,2186.13056,2138.739351,9.064212901,1572.61214,223.7205695,1805.396923,3.471443261,5.226994348,336.0985453,335.0413691,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,5.788795358,20.370961,4.888267078,25.25922808
61,12/5/2015,3,2,Mixed,Ambient,18:00,2149.610342,2179.192,25.88,7.999031041,25.7,7.907197062,NA,NA,NA,0.27,2.22,0.09,2178.832,2149.610342,11.1316393,1647.727079,198.8137523,1857.67247,3.082078094,4.645246815,409.6394985,408.3462044,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,3.569400354,15.81294751,4.888267078,20.70121459
61,12/5/2015,3,2,Mixed,Ambient,22:00,2169.384016,2183.543229,25.37,7.876415728,25.44,7.910877523,NA,NA,NA,0.11,1.83,0.1,2183.333229,2169.384016,16.04257499,1772.176506,157.9559661,1946.175047,2.445219889,3.691463916,582.6873332,580.8359174,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Night,1.703884353,-2.178943382,4.888267078,2.709323697
61,12/6/2015,3,2,Mixed,Ambient,2:00,2185.799032,2187.163144,25.2,7.829816887,25.1,7.892037617,0.01,0.67,0.09,0.07,2.14,0.22,2186.873144,2185.799032,18.45152603,1823.157503,144.5847697,1986.193799,2.239555655,3.383048107,666.8132352,664.6899361,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Night,0.131201856,-7.198039564,4.888267078,-2.309772485
61,12/6/2015,3,2,Mixed,Ambient,6:00,2152.463017,2177.121562,24.96,7.82131692,24.83,7.890770767,NA,NA,NA,0.03,2.88,0.16,2176.931562,2152.463017,18.74014336,1804.546678,138.3752528,1961.662074,2.145614536,3.244023374,672.3223452,670.1752358,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Night,2.988811695,-5.287818289,4.888267078,-0.399551211
61,12/6/2015,3,2,Mixed,Ambient,10:00,2169.747796,2173.837138,25.43,7.929586093,25.02,7.916828503,NA,NA,NA,0.1,2.82,0.14,2173.597138,2169.747796,13.87296499,1731.936509,174.118136,1919.92761,2.700660446,4.076771596,504.1122959,502.5118531,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,2.912484217,32.5,1202.801784,8.1637,158.59594,183.791978,Day,0.47019381,3.114954648,4.888267078,8.003221727
62,12/5/2015,3,2,Mixed,Ambient,10:00,2167.36772,2180.807852,25.34,7.951127321,25.21,7.949607676,NA,NA,NA,0.23,4.82,0.02,2180.557852,2167.36772,13.0383364,1710.739523,181.2870942,1905.064954,2.803644834,4.232753558,473.4625301,471.9578029,13.23048111,1725.143522,181.1599803,1919.533983,2.801085391,4.230681266,478.7892077,477.2651376,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,1.399189795,1.670516874,5.23387088,6.904387754
62,12/5/2015,3,2,Mixed,Ambient,14:00,2137.866095,2186.49056,26.29,8.058745314,26.1,7.958800176,0.05,1.22,0.1,0.27,2.22,0.09,2186.13056,2137.866095,9.21139714,1576.907066,221.7150654,1807.833529,3.442550316,5.181714743,342.4426706,341.3669644,12.62640359,1710.371294,189.4804397,1912.478138,2.941150812,4.429831206,467.0741175,465.6033209,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,5.119823432,17.0812688,5.23387088,22.31513968
62,12/5/2015,3,2,Mixed,Ambient,18:00,2158.459231,2179.192,26.04,7.986611276,25.7,7.907197062,NA,NA,NA,0.27,2.22,0.09,2178.832,2158.459231,11.54896732,1664.983777,195.8180397,1872.350784,3.041262705,4.581721253,426.3754168,425.0318657,14.68441106,1752.544181,169.7827423,1937.011335,2.631580896,3.968660899,537.7900849,536.0882406,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,2.16111336,11.55707884,5.23387088,16.79094972
62,12/5/2015,3,2,Mixed,Ambient,22:00,2178.057557,2183.543229,25.44,7.873744846,25.44,7.910877523,NA,NA,NA,0.11,1.83,0.1,2183.333229,2178.057557,16.21579451,1781.572396,157.875812,1955.664003,2.446864899,3.693342402,589.6850648,587.8129911,14.75221665,1760.950545,168.5276991,1944.230461,2.620728784,3.956745871,535.3432329,533.6437843,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Night,0.559635523,-2.985342133,5.23387088,2.248528747
62,12/6/2015,3,2,Mixed,Ambient,2:00,2180.637876,2187.163144,25.21,7.827988868,25.1,7.892037617,NA,NA,NA,0.07,2.14,0.22,2186.873144,2180.637876,18.46538714,1818.814445,144.1181636,1981.397996,2.229764505,3.367899584,667.9717515,665.845019,15.62434304,1779.11976,162.5226089,1957.266711,2.514556319,3.799464448,563.4825018,561.6862645,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Night,0.661428055,-5.781050417,5.23387088,-0.547179537
62,12/6/2015,3,2,Mixed,Ambient,6:00,2170.34048,2177.121562,24.97,7.816106826,24.83,7.890770767,NA,NA,NA,0.03,2.88,0.16,2176.931562,2170.34048,19.19321041,1824.623493,137.8282603,1981.644964,2.139998689,3.235771233,688.1798568,685.9823327,15.76491833,1777.216599,159.2699021,1952.25142,2.467558938,3.732191268,563.8410789,562.0377866,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Night,0.699172281,-6.935220091,5.23387088,-1.70134921
62,12/6/2015,3,2,Mixed,Ambient,10:00,2153.604798,2173.837138,25.49,7.911857104,25.02,7.916828503,NA,NA,NA,0.1,2.82,0.14,2173.597138,2153.604798,14.41783169,1731.018935,167.7822411,1913.219007,2.600895153,3.925218887,524.9610005,523.2955412,14.58453412,1752.154551,167.8638169,1934.602902,2.602988271,3.93475333,524.0897004,522.4174872,3.008025263,31.5,1113.217274,9.1019,181.14707,207.1751128,Day,2.120758011,2.415986164,5.23387088,7.649857045
